,Aruba,Afghanistan,Angola,Albania,Andorra,United Arab Emirates,Argentina,Armenia,American Samoa,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,"Bahamas, The",Bosnia and Herzegovina,Belarus,Belize,Bermuda,Bolivia,Brazil,Barbados,Brunei Darussalam,Bhutan,Botswana,Central African Republic,Canada,Switzerland,Channel Islands,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Comoros,Cabo Verde,Costa Rica,Cuba,Curacao,Cayman Islands,Cyprus,Czechia,Germany,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,Ecuador,"Egypt, Arab Rep.",Eritrea,Spain,Estonia,Ethiopia,Finland,Fiji,France,Faroe Islands,"Micronesia, Fed. Sts.",Gabon,United Kingdom,Georgia,Ghana,Gibraltar,Guinea,"Gambia, The",Guinea-Bissau,Equatorial Guinea,Greece,Grenada,Greenland,Guatemala,Guam,Guyana,"Hong Kong SAR, China",Honduras,Croatia,Haiti,Hungary,Indonesia,Isle of Man,India,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,"Korea, Rep.",Kuwait,Lao PDR,Lebanon,Liberia,Libya,St. Lucia,Liechtenstein,Sri Lanka,Lesotho,Lithuania,Luxembourg,Latvia,"Macao SAR, China",St. Martin (French part),Morocco,Monaco,Moldova,Madagascar,Maldives,Mexico,Marshall Islands,North Macedonia,Mali,Malta,Myanmar,Montenegro,Mongolia,Northern Mariana Islands,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,Namibia,New Caledonia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,Nauru,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Palau,Papua New Guinea,Poland,Puerto Rico,"Korea, Dem. People's Rep.",Portugal,Paraguay,West Bank and Gaza,French Polynesia,Qatar,Romania,Russian Federation,Rwanda,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Somalia,Serbia,South Sudan,Sao Tome and Principe,Suriname,Slovak Republic,Slovenia,Sweden,Eswatini,Sint Maarten (Dutch part),Seychelles,Syrian Arab Republic,Turks and Caicos Islands,Chad,Togo,Thailand,Tajikistan,Turkmenistan,Timor-Leste,Tonga,Trinidad and Tobago,Tunisia,Turkiye,Tuvalu,Tanzania,Uganda,Ukraine,Uruguay,United States,Uzbekistan,St. Vincent and the Grenadines,"Venezuela, RB",British Virgin Islands,Virgin Islands (U.S.),Vietnam,Vanuatu,Samoa,Kosovo,"Yemen, Rep.",South Africa,Zambia,Zimbabwe
1988,,,,,,,39608213169,,,,108278000000,51651255000.0,,,112104185000.0,204497216940,220918293220.0,106327414361.532,132334651150.0,,,,,498178632.965165,,2541494686.64903,131784234665.33,,,,44533592926.3262,,232646673000,155787475000.0,,9988330202068.69,,,1746120525500,906589601500.0,1547646905300,30139512193000,18105634326.0,,1756945096300.0,4498060199.6,,,4162231805.5,,310159015000.0,,,382862497000.0,182248882870.0,4217282741900,6151240000.0,67104495900,,83794827000.0,,,21913000000.0,,198970727000,,,1252746043200,182502314000.0,,,,,,,,16620749000,,,32803064181,,,755748660758.592,48491076087,,17594805994.0,,412847788190000,,1261309983700,23239468000.0,1287165726921650,,404432617000.0,83031607000.0,195002181000.0,,3566925928.40981,28021900000000.0,,354058140600,,,,,54643000000000,,,,,,,,574091634824.578,263936700.0,,18623153000.0,,51891000000.0,,80216700000.0,,,1604107642896.29,,1272632373800,,,171437573300.0,,,,,,3684731321.2,55294740742.0,80893507858.7423,,120214439270,22477986944.0,,,4778495107700.0,6716990141.6,143647191000.0,539745000000.0,,,24503849000.0,,856987311985.553,5051595841.8,25607000000,760824651110,,2688268400.0,,,,20500806000.0,18534963771000,,,,,,191261721970,,814746999.532868,1016365281500,78883500000,995115789.473684,325735914100.0,1460533036.3,,6908198912.0,,,,,,,510078311000,5493846500,,2640833627.12,98734000000.0,,484234684900.0,621099073440.0,854820205900,,,,,,11154730074.0,50589592700.0,,,934747868780.0,,96555242711,543473298000.0,,,8925054400.0,,,,,,,,515240000000.0,1162574400.0,43072650763.7562
1987,,,,,,,33362835322,,,,99841000000,47711727000.0,,,102254242000.0,250009904120,228220626700.0,96067738457.1309,151669320810.0,,,,,460587040.738649,,2381708125.39659,116555004685.96,,,,38662131937.9265,,213228950000,144741617000.0,,8953670692147.63,,,1669335171000,890272624200.0,1369140918200,30064109193000,17631776774.0,,1636345035300.0,4474570708.5,,,3666014783.7,,293541092000.0,,,350792804000.0,202390354410.0,4200480876800,4476249000.0,60356766034,,80713987000.0,,,21167000000.0,,183447537000,,,1212867190100,181420935000.0,,,,,,,,16981235000,,,31055267616,,,624214554662.189,48929060000,,,,408551968540000,,1173605687100,21315875000.0,1128870505583370,,419556671000.0,84349641000.0,185383582000.0,,3182216951.38102,26237200000000.0,,338464138440,,,,,49372300000000,,,,,,,,535803064542.567,126506700.0,,16766647000.0,,49086000000.0,,66238660000.0,,,1693060045679.06,,1203287094800,,,159515560300.0,,,,,,3362832952.4,51883141421.0,72163229070.6768,,108400457150,23550762570.0,,,4638834849400.0,6955222153.5,131906203000.0,507967000000.0,,,23993881000.0,,895611165314.745,5830417705.6,27437000000,662798960090,,2727169400.0,,,,18950078000.0,13333441775000,,,,,,240963853880,,897678560.560776,1010942154100,60818300000,903978947.368421,490192826900.0,1607856419.9,,9421389824.0,,,,,,,493607140000,5353445200,,2309497791.59,87991000000.0,,430596412900.0,569857486630.0,672181370100,,,,,,9184951603.0,42721755300.0,,,900497041010.0,,90149927328,467655606000.0,,,8583390800.0,,,,,,,,476325000000.0,1234823500.0,40604451425.6787
1986,,,,,,,34566438421,,,,90744000000,46128670000.0,,,97416425000.0,266601135970,181949949830.0,94276130189.7979,137520417930.0,,,,,394209628.753316,,2355680932.82505,97748079670.5652,,,,32837122646.7299,,206630906000,148164776000.0,,8388278235065.84,,,1897683402900,824594598500.0,1363785739000,27891796677000,17347624615.0,,1352926140400.0,4551002558.5,,,3224276955.3,,291384565000.0,,,334542440000.0,179013118220.0,3962718048900,4981235000.0,65014039829,,76676775000.0,,,20485000000.0,,178459236000,,,1295375162200,171380304000.0,,,,,,,,16029525000,,,29292468560,,,488441651348.773,47771531087,,,,356429250910000,,1041101765800,18744296000.0,773393565746150,,406285994000.0,76423320000.0,178058274000.0,,2687237621.10176,26210500000000.0,,337587996100,,,,,39676900000000,,,,,,,,533047944423.965,134365700.0,,16227903000.0,,41811000000.0,,61024240000.0,,,1629061060557.01,,1098990120900,,,160540758300.0,,,,,,3128479875.8,56754175620.0,61051526070.4822,,94625666519,25931229348.0,,,4400658350600.0,7111645864.5,127094942000.0,502282000000.0,,,22359798000.0,,799726815547.872,6940818562.3,28455000000,623806546880,,2755112100.0,,,,17039441000.0,12608821736000,,,,,,216995258430,,961978607.880187,1087095073400,53285300000,853484210.526316,556928965400.0,1433100459.5,,9699700736.0,,,,,,,474456596000,3959438800,,2210705753.46,73703000000.0,,383446353900.0,549089085480.0,551847615800,,,,,,8101728391.5,,,,914203192030.0,,98489241986,421581881000.0,,,8701928100.0,,,,,,,,455164000000.0,1312686100.0,41470902861.3925
1985,,,,,,,38522868446,,,,87436000000,48076861000.0,,,94820825000.0,343512747680,173195154350.0,95372242983.1883,136624041550.0,,,,,341848221.9569,,1977362408.29683,109306413787.58,,,,30007220503.8004,,197734339000,145953629000.0,,7619208082623.26,,,2202798229500,876992129800.0,1412874885000,23107362842000,17029644818.0,,1305561297900.0,4482933853.8,,,3279664359.8,,294894200000.0,,,330121031000.0,192116950230.0,3974641852300,4462786000.0,63830942051,,76498176000.0,,,19973000000.0,,180201615000,,,1426837864400,164528957000.0,,,,,,,,13718159000,,,34055776658,,,431800752705.017,44802563328,,,,309367253230000,,987459218630,18218526000.0,924127515526540,,383482147000.0,72568718000.0,175109718000.0,,3344033567.24843,27585700000000.0,,307535978390,,,,,29384800000000,,,,,,,,471828350989.654,117377800.0,,15758134000.0,,37838000000.0,,61342280000.0,,,1684847599110.51,,1051759986200,,,173418187000.0,,,,,,3430285592.4,55485846598.0,48084176019.6683,,84648435699,23198415126.0,,,4831123935300.0,8633635573.5,124545420000.0,491179000000.0,,,21377630000.0,,602165933076.66,6814691203.1,32835000000,534706923500,,2459793800.0,,,,15961160000.0,9199644377500,,,,,,213674169750,,968072312.361863,1038313874400,47214200000,695842105.263158,455633040900.0,1647042581.0,,5530000896.0,,,,,,,458501712000,3126128200,,1467376145.33,80790000000.0,,354017974800.0,498411060680.0,478136011300,,,,,,7699314553.8,,,,899129336050.0,,84684358921,391578501000.0,,,7746668500.0,,,,,,,,472605000000.0,1288278200.0,34328811661.9149
1984,,,,,,,33337539588,,,,75742000000,44125671000.0,,,94506496000.0,269067259390,175090809920.0,88390480603.5485,121356568000.0,,,,,368962449.710236,,2433438756.18615,102115567688.434,,,,27578416574.377,,189248676000,135135897000.0,,6783442426114.0,,,2022542519900,821255598800.0,1511053178000,20207247457000,16649963409.0,,1359857580800.0,4377522078.7,,,3315530197.8,,274428358000.0,,,311327721000.0,192051807640.0,3873920026500,4152296000.0,63136106847,,75991184000.0,,,19847000000.0,,176470970000,,,1532723095300,155431268000.0,,,,,,,,13471479000,,,33005598517,,,410616055482.575,43641968478,,,,335554772980000,,1054019618100,17093865000.0,1020324921288930,,345321951000.0,65951812000.0,169066046000.0,,3317548310.52828,26201700000000.0,,288177562000,,,,,29009300000000,,,,,,,,449364213152.475,100402900.0,,14483964000.0,,39520000000.0,,60333980000.0,,,1671679651769.21,,1100873745100,,,162302288100.0,,,,,,3771855641.5,50301620003.0,42953422887.8654,,84271336105,18412750103.0,,,4454086357800.0,9778215165.4,119231528000.0,458088000000.0,,,21028752000.0,,604341750913.318,5007338086.9,31541000000,641526830210,,2191323400.0,,,,14963692000.0,6775890585500,,,,,,169129916280,,1126510928.94399,1209345554600,48814000000,719242105.263158,444351455600.0,1737029836.2,,13110800384.0,,,,,,,452751226000,4198090900,,1289123862.89,73814000000.0,,441518047500.0,482365735960.0,435504733400,,,,,,7452832571.6,,,,931372256460.0,,83299171879,378883405000.0,,,8081357200.0,,,,,,,,429340000000.0,1310489900.0,32099508252.5253
1983,,,,,,,34224465858,,,,70372000000,40736292000.0,,,88761886000.0,196110622700,153868803730.0,89233415252.8695,111078461570.0,,,,,264767246.418962,,2590569845.39811,83712948134.911,,,,25576561865.0789,,159540358000,116765429000.0,,6633377959671.03,,,1401875384000,487747592300.0,1376281157800,18319398432000,15992624748.0,,1222068948100.0,4103347665.7,,,2880602081.2,,252101987000.0,,,301387725000.0,182769965390.0,3665014197600,4041526000.0,59671320496,,67826020000.0,,,18631000000.0,,165280045000,,,1241194927100,145615271000.0,,,,,,,,12142525000,,,34108285455,,,345417016090.089,43829675870,,,,314958007810000,,982330586220,14661482000.0,1285604299235960,,337208678000.0,58084831000.0,156975426000.0,,3008028401.57211,22714300000000.0,,285679057100,,,,,25758500000000,,,,,,,,452810224223.137,84952300.0,,12271589000.0,,35650000000.0,,57125570000.0,,,1251417634453.49,,1040981469500,,,149349579000.0,,,,,,4709290677.6,53839541498.0,41253029278.875,,74063064034,18072658958.0,,,4039098937300.0,12348590384.0,110665709000.0,424736000000.0,,,19226215000.0,,627510051861.531,5222122142.2,29360000000,608483085000,,2124480000.0,,,,13404105000.0,5398376115500,,,,,,147894835720,,1188639574.65961,1305793541900,44939200000,718010526.31579,366770694500.0,1832582269.4,,17006900224.0,,,,,,,422805481000,4989554000,,1042044608.8,77316000000.0,,394206473000.0,481331252520.0,371406747800,,,,,,7256944339.7,,,,834247733700.0,,88336215666,350322064000.0,,,6972698700.0,,,,,,,,418190000000.0,1406902800.0,32723666264.9657
1982,,,,,,,33362835322,,,,70008000000,40101110000.0,,,86490141000.0,270343461030,196314781620.0,81688703811.9305,104375677110.0,,,,,277667626.493477,,2542159111.24019,73257963919.2606,,,,18944509387.3698,,150817538000,120111189000.0,,6631428877644.7,,,1172321251200,357456327500.0,1173676862800,18484326733000,15257076588.0,,1238312323500.0,3903005105.8,,,2663138290.4,,253370531000.0,,,288144020000.0,171922983160.0,3451049014400,4111267000.0,55524844472,,61877507000.0,,,17858000000.0,,157796586000,,,1190590037600,142742041000.0,,,,,,,,12896509000,,,38271491713,,,308674297895.6,43516830217,,,,296347785460000,,991401096010,13274021000.0,1054728882597210,,303782546000.0,57155163000.0,151228553000.0,,3310865425.95334,21639300000000.0,,292358393540,,,,,22118000000000,,,,,,,,456101269080.857,89176600.0,,11655059000.0,,32246000000.0,,52506310000.0,,,1309541087582.4,,911360213530,,,131358627700.0,,,,,,6931899508.4,41497587453.0,40875985462.3763,,65928848837,20383125098.0,,,4374686618700.0,11532457254.0,108201013000.0,396720000000.0,,,18122699000.0,,503730662710.029,5778665880.8,33166000000,578132298270,,2088045000.0,,,,11798851000.0,6332623820300,,,,,,163441523240,,1050303472.87856,1080158276600,42541300000,690915789.473684,409950565100.0,1518377084.4,,16596500480.0,,,,,,,386102223000,5081436600,,904342906.94,74874000000.0,,161630956400.0,543439048430.0,395043201600,,,,,,7190005254.9,,,,900450480840.0,,87466696131,359640956000.0,,,7195824500.0,,,,,,,,423821000000.0,1558723400.0,32212991627.145
1981,,,,,,,32096144172,,,,68393000000,40135192000.0,,,84151720000.0,364857333820,228149505270.0,85498291635.4999,106512678380.0,,,,,381287436.53593,,2926118049.44755,80673355310.444,,,,15398447492.9961,,152927603000,122570661000.0,,6333892557564.13,,,1392260959400,398115410200.0,1075391466500,18776860111000,14341565394.0,,1309797178100.0,3572468807.0,,,2467920164.9,,244321577000.0,,,279305233000.0,196718514710.0,3131623510700,4322988000.0,61978268596,,58615186000.0,,,18199000000.0,,159593382000,,,1212317136900,141170907000.0,,,,,,,,15438285000,,,41804588631,,,314118567990.185,48459791522,,,,344340409580000,,935103136650,12577746000.0,545550036816284,,333619610000.0,59269368000.0,153230398000.0,,3429674708.08266,21322200000000.0,,283347119030,,,,,21674100000000,,,,,,,,436321970236.925,94951200.0,,11691715000.0,,,,48888590000.0,,,1368174845318.7,,743613006930,,,146850783600.0,,,,,,6918648441.1,45227529590.0,37161237570.2755,,59568599022,21004708298.0,,,4885457657700.0,12541845162.0,109346428000.0,396195000000.0,,,17844608000.0,,535797130759.34,5600221219.2,30173000000,646219102300,,2122562700.0,,,,11272557000.0,5867167797500,,,,,,160064538780,,1058918879.21294,1008026933300,40571500000,702000000.0,497581470800.0,1794943209.9,,17032299520.0,,,,,,,361645094000,5907924300,,1035051873.82,74195000000.0,,299452518400.0,542921488790.0,353793124000,,,,,,7725000637.6,,,,,,97749671479,389462174000.0,,,7927958200.0,,,,,,,,435335000000.0,1347346400.0,31386186067.0193
1980,,,,,,,30508509842,,,,71882000000,38266470000.0,,,81391336000.0,334143247080,201619906270.0,125303445194.862,100573819320.0,,,,,255147599.569469,,2888765388.4064,66478365055.767,,,,14856379421.1573,,150353116000,106438683000.0,,6953499683640.99,,,1092837508600,460112138800.0,984290936380,21296934290000,13807900577.0,,1178729942100.0,2978291865.7,,,2163289172.7,,227872791000.0,,,257041279000.0,181537189460.0,3122256774000,4286848000.0,47786407329,,52668113000.0,,,17201000000.0,,152206665000,,,1306651251700,141872237000.0,,,,,,,,14241052000,,,48840786931,,,277577620999.322,46589046740,,,,352773487190000,,942805233660,12336493000.0,610801829390317,,323387992000.0,56344434000.0,143422762000.0,,2845964244.97931,18801100000000.0,,295729709570,,,,,19035200000000,,,,,,,,396607164606.093,91204900.0,,12284187000.0,,,,45875430000.0,,,1768873565581.54,,667709924880,,,186691924200.0,,,,,,8307430308.2,36747037145.0,39114919747.0563,,60067858064,23273112169.0,,,,10917811730.0,106302382000.0,389415000000.0,,,17442639000.0,,453117501145.573,6326160093.7,30971000000,590287015870,,2013804900.0,,,,11796679000.0,7866597367100,,,,,,158102237760,,1256721924.76418,764188930200,36473300000,715547368.421053,524104106400.0,2230286009.4,,23115399168.0,,,,,,,350765796000,5177564500,,1188925996.78,73509000000.0,,332108898700.0,622108329710.0,324102298200,,,,,,7465546029.2,,,,,,92065394015,384772686000.0,,,8402101600.0,,,,,,,,459957000000.0,1544322300.0,27892528344.0175
1979,,,,,,,32162587461,,,,67138000000,36907688000.0,,,81513897000.0,301448887100,223742340640.0,124118015077.486,,,,,,,,3034023479.3,54217468591.0874,,,,13710039006.5132,,148762260000,101302232000.0,,6082497655175.87,,,836258333070,378530383200.0,808374000340,20262223557000,,,1232256065000.0,3130754515.1,,,1952181148.7,,216075333000.0,,,243455248000.0,221543637040.0,3586678431600,4270685000.0,40838783281,,51486483000.0,,,15912099000.0,,148089050000,,,1219324814000,142301358000.0,,,,,,,,12821550000,,,46447878534,,,242203956932.607,48015071383,,,,373845921980000,,895884793390,11599499000.0,1802016112414830,,314889630000.0,52409106000.0,156505895000.0,,2439080000.79584,16071702295000.0,,280498823500,,,,,17541500000000,,,,,,,,382820636935.067,69760100.0,,12464619000.0,,,,45103704500.0,,,2616058856272.7,,546398686690,,,148891662300.0,,,,,,,34879429617.0,38385728490.8879,,58222191339,,,,,18380002698.0,103654699000.0,372163000000.0,,,16906682000.0,,379155985411.018,4711385125.6,34347000000,422181781660,,2020378800.0,,,,11540977000.0,9656102051800,,,,,,169864637470,,1080142094.85772,928507048790,29899100000,,672184642300.0,2700797069.1,,15210000384.0,,,,,,,352883107000,3328186400,,,76123000000.0,,368242653500.0,425311471070.0,300910750200,,,,,,7461913501.1,,,,,,88853701195,347370271000.0,,,10047658200.0,,,,,,,,459971000000.0,1593383500.0,20025424452.1462
1978,,,,,,,33225985161,,,,62690000000,33153334000.0,,,76183937000.0,221822010360,180395668460.0,106534960187.196,,,,,,,,2987467449.3,49604320896.9901,,,,12876336615.2369,,143355583000,98864796000.0,,5327845175534.82,,,705264255880,451917819200.0,773819971770,18700196192000,,,1193362982900.0,3102750480.2,,,1616678463.9,,205842408000.0,,,219547948000.0,177839443600.0,3346074350200,4150228000.0,35712537976,,48755686000.0,,,14511631000.0,,138760423000,,,1483243064400,137130259000.0,,,,,,,,10792100000,,,42209662025,,,206558540941.437,43673253043,,,,364468996270000,,805983818810,10894741000.0,2312587521423190,,296317051000.0,50804573000.0,145186013000.0,,2265294604.45681,15408438254000.0,,293947442910,,,,,17032600000000,,,,,,,,336409255338.94,51674100.0,,11366154000.0,,,,44181727600.0,,,2412696431174.82,,460321063120,,,134234003300.0,,,,,,,30636631560.0,37161237570.2755,,49355016062,,,,,16061378660.0,96157252000.0,363518000000.0,,,16193757000.0,,334620006167.032,4775196181.7,29442000000,404799082490,,2025858100.0,,,,8679628000.0,5275917460600,,,,,,125451524980,,899499661.905036,765830611560,24223100000,,695933051500.0,2034516671.3,,14460000256.0,,,,,,,332594602000,3259051100,,,63661000000.0,,391801635300.0,615897571260.0,272501519000,,,,,,6142327344.0,,,,,,83380533541,316070771000.0,,,9301579700.0,,,,,,,,451657000000.0,1784745800.0,24053955028.2812
1977,,,,,,,30508509842,,,,61309000000,30491833000.0,,,74481585000.0,202258127480,123553369880.0,115383527294.365,,,,,,,,3079571406.2,43800041464.3521,,,,11320415685.4395,,130362918000,95321596000.0,,4792008529523.69,,,535226240170,361285360400.0,705757691630,14939881364000,,,1085470562700.0,2910435965.4,,,1523155281.8,,200303106000.0,,,216525375000.0,177027228420.0,3155829343300,3898141000.0,34781323334,,44043534000.0,,,13464461000.0,,130224886000,,,1429230595600,134640848000.0,,,,,,,,9631566000,,,42254664932,,,183835572278.356,35158789800,,,,357841541120000,,747644863550,9699842000.0,3177331742307280,,257314636000.0,48304880000.0,130966121000.0,,2169357864.01835,15447461812000.0,,289093680550,,,,,14570900000000,,,,,,,,307300445275.318,25837100.0,,11062160000.0,,,,42597274600.0,,,2181593815177.23,,374968985160,,,140404158400.0,,,,,,,28350790024.0,37285062419.1458,,45873476176,,,,,14731343810.0,92269214000.0,330507000000.0,,,15813278000.0,,296761416794.333,4464117139.0,26068000000,381686996830,,1851078100.0,,,,7956163000.0,4364101477500,,,,,,87325799108,,1073768090.16818,1164387882500,21715900000,,911875925500.0,1705833318.3,,11674999808.0,,,,,,,308529212000,3268532800,,,69619000000.0,,407540911500.0,413777738620.0,242352506600,,,,,,5715265790.0,,,,,,79912684995,285893812000.0,,,9796640600.0,,,,,,,,437242000000.0,1907520000.0,23140539190.1813
1976,,,,,,,23962491157,,,,57221000000,29778834000.0,,,72921121000.0,188906061190,117937310610.0,91972520350.4998,,,,,,,,3142715313.0,43967983282.5752,,,,9566975313.69615,,122504009000,86879743000.0,,4282653616524.89,,,607678018740,362357868200.0,636648920470,15643726759000,,,1003623554700.0,2675486491.3,,,1245310048.1,,192607269000.0,,,209029399000.0,178588871050.0,3172615625300,3841416000.0,24729682940,,39289481000.0,,,11603041000.0,,120685642000,,,1479362439500,125975660000.0,,,,,,,,9059551000,,,39779247480,,,176374998515.726,35251886600,,,,292428764000000,,775302671850,8506300000.0,3447987056141880,,236254457000.0,43271714000.0,118370076000.0,,1610872621.45456,13825528125000.0,,281248375080,,,,,11953900000000,,,,,,,,354347088923.244,29712600.0,,10612752000.0,,,,39737015500.0,,,2070662223778.39,,317186247970,,,113405662800.0,,,,,,,29902725372.0,32854881647.1874,,44041086674,,,,,15158367542.0,93540459000.0,322333000000.0,,,15820862000.0,,360069132727.098,4035164847.4,23080000000,327871960580,,1780124800.0,,,,7512942000.0,3548254207400,,,,,,136109409140,,1233537507.66786,1090244967900,19016100000,,1016269631200.0,1919244353.1,,6205399040.0,,,,,,,303969914000,3759290200,,,72486000000.0,,407531560000.0,312856253660.0,218000551100,,,,,,5338537254.7,,,,,,74575102778,279183370000.0,,,10445101600.0,,,,,,,,418005000000.0,1961951400.0,24381847949.8622
1975,,,,,,,18219980332,,,,55069000000,26813427000.0,,,64607999000.0,195912825860,128045113120.0,73714911155.2379,,,,,,,,2837443392.2,44097230286.8948,,,,7448789993.31514,,113673136000,79484204000.0,,3444275625506.2,,,523476081220,386603190800.0,617800205620,16159190746000,,,952022832000.0,2537278669.9,,,753632691.67,,174636228000.0,,,202095925000.0,139192132890.0,3066302268100,3742919000.0,22004510681,,37418268000.0,,,10142875000.0,,111216940000,,,1269134876800,115461559000.0,,,,,,,,7924791000,,,37318830157,,,139656553092.204,34879507500,,,,259927559800000,,647062425070,7867708000.0,3109805753724640,,208949953000.0,37968311000.0,105729976000.0,,,11857089802000.0,,276003180190,,,,,8592100000000,,,,,,,,346543398699.592,20669700.0,,10513319000.0,,,,36013683500.0,,,2699257548971.83,,295675213860,,,97976667400.0,,,,,,,27453662320.0,,,37654277965,,,,,14577303286.0,85662219000.0,287255000000.0,,,14242062000.0,,315428114900.882,4138857931.4,22314000000,290592803540,,1950247700.0,,,,7512942000.0,1968472699800,,,,,,80054059373,,1111871818.16898,937892227750,16984400000,,998607308700.0,2097925721.8,,7415799808.0,,,,,,,291438496000,3677950900,,,82533000000.0,,314138884400.0,377012728400.0,175676391100,,,,,,4561730394.7,,,,,,61607984813,267502089000.0,,,10542720300.0,,,,,,,,400774000000.0,1614375100.0,
1974,,,,,,,20086887499,,,,50162000000,27472547000.0,,,70444611000.0,194634559970,130289990980.0,65714497307.3517,,,,,,,,2968038554.9,39523308884.9848,,,,,,123956882000,85072473000.0,,3365081544203.74,,,583527441050,412339072300.0,616753178620,14120031354000,,,971171811190.0,2318157033.8,,,,,186053124000.0,,,203569879000.0,134787728470.0,3049515980800,4636253000.0,17846377216,,37569114000.0,,,11677307000.0,,114889136000,,,1027207751200,118987482000.0,,,,,,,,7183457000,,,36126127801,,,138046803103.631,33576180700,,,,287955744730000,,555662413120,7315302000.0,3463875353533970,,203612306000.0,37357561000.0,103981264000.0,,,11971226887000.0,,312284803400,,,,,7080700000000,,,,,,,,288693823286.868,18085900.0,,12466399000.0,,,,43250890600.0,,,2297141477076.03,,289111815990,,,96432203700.0,,,,,,,37607243878.0,,,38817446740,,,,,13575498244.0,88280173000.0,276871000000.0,,,12630397000.0,,282776405309.929,4069729208.7,21812000000,280675090530,,2020926300.0,,,,8900476000.0,2047262454400,,,,,,103382789230,,943346894.174459,832778222280,17436300000,,1150513392100.0,1919683122.7,,8271498752.0,,,,,,,321321435000,3993825400,,,64147000000.0,,275927017300.0,340249308330.0,184373636600,,,,,,4529557802.4,,,,,,51731989856,269226433000.0,,,13199317800.0,,,,,,,,405474000000.0,1669782200.0,
1973,,,,,,,20039646349,,,,53389000000,24814645000.0,,,67927565000.0,196441410940,121307487070.0,93133150981.7463,,,,,,,,2998006708.1,38622036870.4984,,,,,,129814032000,84204508000.0,,2306133225680.8,,,513360062950,446931166800.0,595810945740,14608259474000,,,896081207240.0,2296063694.3,,,,,166432979000.0,,,196848284000.0,142769526280.0,3245356418600,3777760000.0,17045764862,,37948624000.0,,,11664389000.0,,103022018000,,,683727063300,110878751000.0,,,,,,,,7175190000,,,33875746138,,,143201038546.47,37268938000,,,,277881192170000,,513552175690,7264066000.0,3528441150348400,,209182391000.0,35270831000.0,97047135000.0,,,9721573343000.0,,271182731170,,,,,6789000000000,,,,,,,,333141554730.49,15502200.0,,11256685000.0,,,,46128848000.0,,,2167723719677.38,,289746668430,,,87946495800.0,,,,,,,34345525426.0,,,33484929135,,,,,13386359879.0,85828236000.0,274656000000.0,,,12983067000.0,,341822589197.919,3803849755.7,20733000000,316825154220,,1778481100.0,,,,10559226000.0,1476468386400,,,,,,97745263979,,1115934421.16201,780221219460,15213200000,,1216213905100.0,1818773488.3,,9407197184.0,,,,,,,305148327000,3459686900,,,61954000000.0,,375692686000.0,351783104450.0,171038081500,,,,,,3933590724.7,,,,,,42866273947,249416514000.0,,,6436341300.0,,,,,,,,426330000000.0,1574832900.0,
1972,,,,,,,17581939161,,,,52335000000,23534214000.0,,,59521225000.0,211247355650,131414794500.0,50140246915.1144,,,,,,,,2695300867.7,33803452705.4447,,,,,,117918124000,78069302000.0,,2243367013458.42,,,500306516160,408371270300.0,575915649930,13582122996000,,,831772843850.0,2219595601.1,,,,,150322468000.0,,,181668867000.0,127294915510.0,3077493124500,1793537000.0,16325213742,,34498314000.0,,,10878861000.0,,91623499000,,,679200125900,98729661000.0,,,,,,,,5544913000,,,30912743402,,,130156715650.275,33824433400,,,,222699111450000,,489267594530,6549128000.0,3165272062234110,,192503090000.0,33438580000.0,91562796000.0,,,9237667579000.0,,249598979740,,,,,4499800000000,,,,,,,,329336190969.484,12918500.0,,9883835000.0,,,,40013152900.0,,,2075285590078.34,,261238304200,,,96432203700.0,,,,,,,37185017387.0,,,29323544519,,,,,13507685749.0,76874952000.0,254917000000.0,,,13240934000.0,,323245932857.388,3631914314.0,25443000000,273011750120,,1271948500.0,,,,10135754000.0,1041425233900,,,,,,67476765550,,1163634056.26157,891592011010,12451300000,,1275351666400.0,1894213250.0,,12254100480.0,,,,,,,268380134000,2837429400,,,60479000000.0,,365080343800.0,392872177790.0,179154293200,,,,,,4325107889.8,,,,,,43002083465,209913033000.0,,,,,,,,,,,449627000000.0,1722504500.0,
